column,stored_system,stored_code,stored_display,occurrences,subjects
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,3491,Thoracentesis,2,2
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,3521,Open and other replacement of aortic valve with tissue graft,2,2
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,3607,Insertion of drug-eluting coronary artery stent(s),2,2
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,3611,(Aorto)coronary bypass of one coronary artery,2,2
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,3612,(Aorto)coronary bypass of two coronary arteries,2,2
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,3614,(Aorto)coronary bypass of four or more coronary arteries,2,2
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,3727,Cardiac mapping,2,2
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,3734,"Excision or destruction of other lesion or tissue of heart, endovascular approach",2,2
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,3972,Endovascular (total) embolization or occlusion of head and neck vessels,2,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,3979,Other endovascular procedures on other vessels,2,2
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,4011,Biopsy of lymphatic structure,2,2
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,403,Regional lymph node excision,2,2
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,4444,Transcatheter embolization for gastric or duodenal bleeding,2,2
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,4699,Other operations on intestines,2,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,5029,Other destruction of lesion of liver,2,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,5091,Percutaneous aspiration of liver,2,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,5187,Endoscopic insertion of stent (tube) into bile duct,2,2
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,5459,Other lysis of peritoneal adhesions,2,2
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,7769,"Local excision of lesion or tissue of bone, other bones",2,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,8622,"Excisional debridement of wound, infection, or burn",2,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,8628,"Nonexcisional debridement of wound, infection or burn",2,2
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,9229,Other radiotherapeutic procedure,2,2
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,9729,Other nonoperative replacements,2,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,224272,IABP line,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,225203,Pheresis Catheter,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,225429,Blakemore / MinnesotaTube Inserted,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,225430,Cardiac Cath,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,225468,Unplanned Extubation (patient-initiated),1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,225816,Wound Culture,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,225817,BAL Fluid Culture,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,225821,Unplanned Line/Catheter Removal (Patient Initiated),1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,225967,Rectal Swab,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,226124,ICP Catheter,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,226475,Intraventricular Drain Inserted,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,227550,ERCP (Travel to),1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,227551,Plasma Pheresis.,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,227713,Epidural Placement,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,227714,Pericardial Drain Removed,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,227719,AVA,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,228715,Transcranial Doppler,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,229380,Nursing Water Swallow Screening,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,229526,MAC,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,229580,Line Placement at Bedside,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,229586,VAC Change,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,009600Z,"Drainage of Cerebral Ventricle with Drainage Device, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,00B60ZZ,"Excision of Cerebral Ventricle, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,00C40ZZ,"Extirpation of Matter from Intracranial Subdural Space, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,00U20KZ,"Supplement Dura Mater with Nonautologous Tissue Substitute, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,021009W,"Bypass Coronary Artery, One Artery from Aorta with Autologous Venous Tissue, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,02100A8,"Bypass Coronary Artery, One Artery from Right Internal Mammary with Autologous Arterial Tissue, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,02100A9,"Bypass Coronary Artery, One Artery from Left Internal Mammary with Autologous Arterial Tissue, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,02110Z3,"Bypass Coronary Artery, Two Arteries from Coronary Artery, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,021209W,"Bypass Coronary Artery, Three Arteries from Aorta with Autologous Venous Tissue, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,027034Z,"Dilation of Coronary Artery, One Artery with Drug-eluting Intraluminal Device, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,027134Z,"Dilation of Coronary Artery, Two Arteries with Drug-eluting Intraluminal Device, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,02C03ZZ,"Extirpation of Matter from Coronary Artery, One Artery, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,02HP32Z,"Insertion of Monitoring Device into Pulmonary Trunk, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,02PAX3Z,"Removal of Infusion Device from Heart, External Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,02RF08Z,"Replacement of Aortic Valve with Zooplastic Tissue, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,02RF38Z,"Replacement of Aortic Valve with Zooplastic Tissue, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,03B04ZZ,"Excision of Right Internal Mammary Artery, Percutaneous Endoscopic Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,03B14ZZ,"Excision of Left Internal Mammary Artery, Percutaneous Endoscopic Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,03CM0ZZ,"Extirpation of Matter from Right External Carotid Artery, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,03HY32Z,"Insertion of Monitoring Device into Upper Artery, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,03LP3DZ,"Occlusion of Right Vertebral Artery with Intraluminal Device, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,03QY0ZZ,"Repair Upper Artery, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,03UH0KZ,"Supplement Right Common Carotid Artery with Nonautologous Tissue Substitute, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,03UM0KZ,"Supplement Right External Carotid Artery with Nonautologous Tissue Substitute, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,03VL3DZ,"Restriction of Left Internal Carotid Artery with Intraluminal Device, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,041L09L,"Bypass Left Femoral Artery to Popliteal Artery with Autologous Venous Tissue, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,04HL33Z,"Insertion of Infusion Device into Left Femoral Artery, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,04L33DZ,"Occlusion of Hepatic Artery with Intraluminal Device, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,04LK3DZ,"Occlusion of Right Femoral Artery with Intraluminal Device, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,057A3ZZ,"Dilation of Left Brachial Vein, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,057F3ZZ,"Dilation of Left Cephalic Vein, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,067D3DZ,"Dilation of Left Common Iliac Vein with Intraluminal Device, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,067G3DZ,"Dilation of Left External Iliac Vein with Intraluminal Device, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,06BQ0ZZ,"Excision of Left Saphenous Vein, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,06BQ4ZZ,"Excision of Left Saphenous Vein, Percutaneous Endoscopic Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,06CN3ZZ,"Extirpation of Matter from Left Femoral Vein, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,06HM33Z,"Insertion of Infusion Device into Right Femoral Vein, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,06L38CZ,"Occlusion of Esophageal Vein with Extraluminal Device, Via Natural or Artificial Opening Endoscopic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,07B74ZX,"Excision of Thorax Lymphatic, Percutaneous Endoscopic Approach, Diagnostic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0B538ZZ,"Destruction of Right Main Bronchus, Via Natural or Artificial Opening Endoscopic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0B5F8ZZ,"Destruction of Right Lower Lung Lobe, Via Natural or Artificial Opening Endoscopic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0B738DZ,"Dilation of Right Main Bronchus with Intraluminal Device, Via Natural or Artificial Opening Endoscopic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0B938ZX,"Drainage of Right Main Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0B948ZX,"Drainage of Right Upper Lobe Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0BB38ZX,"Excision of Right Main Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0BB78ZX,"Excision of Left Main Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0BB88ZX,"Excision of Left Upper Lobe Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0BBD8ZX,"Excision of Right Middle Lung Lobe, Via Natural or Artificial Opening Endoscopic, Diagnostic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0BBF8ZZ,"Excision of Right Lower Lung Lobe, Via Natural or Artificial Opening Endoscopic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0BCB8ZZ,"Extirpation of Matter from Left Lower Lobe Bronchus, Via Natural or Artificial Opening Endoscopic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0BCF8ZZ,"Extirpation of Matter from Right Lower Lung Lobe, Via Natural or Artificial Opening Endoscopic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0BCH8ZZ,"Extirpation of Matter from Lung Lingula, Via Natural or Artificial Opening Endoscopic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0BH18EZ,"Insertion of Endotracheal Airway into Trachea, Via Natural or Artificial Opening Endoscopic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0CJS8ZZ,"Inspection of Larynx, Via Natural or Artificial Opening Endoscopic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0D2DXUZ,"Change Feeding Device in Lower Intestinal Tract, External Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0D738DZ,"Dilation of Lower Esophagus with Intraluminal Device, Via Natural or Artificial Opening Endoscopic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0D9630Z,"Drainage of Stomach with Drainage Device, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0D963ZX,"Drainage of Stomach, Percutaneous Approach, Diagnostic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0DBH8ZX,"Excision of Cecum, Via Natural or Artificial Opening Endoscopic, Diagnostic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0DBM8ZX,"Excision of Descending Colon, Via Natural or Artificial Opening Endoscopic, Diagnostic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0DC68ZZ,"Extirpation of Matter from Stomach, Via Natural or Artificial Opening Endoscopic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0DD68ZX,"Extraction of Stomach, Via Natural or Artificial Opening Endoscopic, Diagnostic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0DH63UZ,"Insertion of Feeding Device into Stomach, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0DH98UZ,"Insertion of Feeding Device into Duodenum, Via Natural or Artificial Opening Endoscopic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0DHA8UZ,"Insertion of Feeding Device into Jejunum, Via Natural or Artificial Opening Endoscopic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0DN80ZZ,"Release Small Intestine, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0DQ98ZZ,"Repair Duodenum, Via Natural or Artificial Opening Endoscopic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0HB7XZX,"Excision of Abdomen Skin, External Approach, Diagnostic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0J2TXYZ,"Change Other Device in Trunk Subcutaneous Tissue and Fascia, External Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0JBP0ZZ,"Excision of Left Lower Leg Subcutaneous Tissue and Fascia, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0JBQ0ZZ,"Excision of Right Foot Subcutaneous Tissue and Fascia, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0JDP0ZZ,"Extraction of Left Lower Leg Subcutaneous Tissue and Fascia, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0JPTXXZ,"Removal of Tunneled Vascular Access Device from Trunk Subcutaneous Tissue and Fascia, External Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0NSS35Z,"Reposition Left Maxilla with External Fixation Device, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0NST04Z,"Reposition Right Mandible with Internal Fixation Device, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0NSV35Z,"Reposition Left Mandible with External Fixation Device, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0QH736Z,"Insertion of Intramedullary Internal Fixation Device into Left Upper Femur, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0QSG06Z,"Reposition Right Tibia with Intramedullary Internal Fixation Device, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0RB30ZZ,"Excision of Cervical Vertebral Disc, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0RG1071,"Fusion of Cervical Vertebral Joint with Autologous Tissue Substitute, Posterior Approach, Posterior Column, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0RG10A0,"Fusion of Cervical Vertebral Joint with Interbody Fusion Device, Anterior Approach, Anterior Column, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0RG8071,"Fusion of 8 or more Thoracic Vertebral Joints with Autologous Tissue Substitute, Posterior Approach, Posterior Column, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0S993ZX,"Drainage of Right Hip Joint, Percutaneous Approach, Diagnostic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0T768DZ,"Dilation of Right Ureter with Intraluminal Device, Via Natural or Artificial Opening Endoscopic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0TJB8ZZ,"Inspection of Bladder, Via Natural or Artificial Opening Endoscopic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0TP98DZ,"Removal of Intraluminal Device from Ureter, Via Natural or Artificial Opening Endoscopic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0W3F0ZZ,"Control Bleeding in Abdominal Wall, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0W9B3ZX,"Drainage of Left Pleural Cavity, Percutaneous Approach, Diagnostic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0W9B3ZZ,"Drainage of Left Pleural Cavity, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0W9D3ZZ,"Drainage of Pericardial Cavity, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0WJP0ZZ,"Inspection of Gastrointestinal Tract, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,0Y6R0Z0,"Detachment at Right 2nd Toe, Complete, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,30283B1,"Transfusion of Nonautologous 4-Factor Prothrombin Complex Concentrate into Vein, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,3E03317,"Introduction of Other Thrombolytic into Peripheral Vein, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,3E0336Z,"Introduction of Nutritional Substance into Peripheral Vein, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,3E04317,"Introduction of Other Thrombolytic into Central Vein, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,3E0436Z,"Introduction of Nutritional Substance into Central Vein, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,3E053GC,"Introduction of Other Therapeutic Substance into Peripheral Artery, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,3E080GC,"Introduction of Other Therapeutic Substance into Heart, Open Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,3E0G8GC,"Introduction of Other Therapeutic Substance into Upper GI, Via Natural or Artificial Opening Endoscopic",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,3E1K78Z,"Irrigation of Genitourinary Tract using Irrigating Substance, Via Natural or Artificial Opening",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,4A1239Z,"Monitoring of Cardiac Output, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,4A133B3,"Monitoring of Arterial Pressure, Pulmonary, Percutaneous Approach",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,5A02210,"Assistance with Cardiac Output using Balloon Pump, Continuous",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,5A09557,"Assistance with Respiratory Ventilation, Greater than 96 Consecutive Hours, Continuous Positive Airway Pressure",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,5A1D00Z,"Performance of Urinary Filtration, Single",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,6A551Z3,"Pheresis of Plasma, Multiple",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,B2111ZZ,Fluoroscopy of Multiple Coronary Arteries using Low Osmolar Contrast,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,B214YZZ,Fluoroscopy of Right Heart using Other Contrast,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,B410ZZZ,Fluoroscopy of Abdominal Aorta,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,B414YZZ,Fluoroscopy of Superior Mesenteric Artery using Other Contrast,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,B415YZZ,Fluoroscopy of Inferior Mesenteric Artery using Other Contrast,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,B41GYZZ,Fluoroscopy of Left Lower Extremity Arteries using Other Contrast,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,B518YZA,"Fluoroscopy of Superior Vena Cava using Other Contrast, Guidance",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,B51W1ZZ,Fluoroscopy of Dialysis Shunt/Fistula using Low Osmolar Contrast,1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,B543ZZ3,"Ultrasonography of Right Jugular Veins, Intravascular",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,B54BZZA,"Ultrasonography of Right Lower Extremity Veins, Guidance",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,BT1DYZZ,"Fluoroscopy of Right Kidney, Ureter and Bladder using Other Contrast",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,BT1FYZZ,"Fluoroscopy of Left Kidney, Ureter and Bladder using Other Contrast",1,1
Procedure.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,DW021ZZ,Beam Radiation of Chest using Photons 1 - 10 MeV,1,1
